"Case","No","Task","CC1","GN1","NS1","BU1","FA1","LD1","BZ1","FC1","FP1","RP1","PP1","KA1","SC1","TS1","NV1","MA1","LB1","AF1","HU1","Price1","CC2","GN2","NS2","BU2","FA2","LD2","BZ2","FC2","FP2","RP2","PP2","KA2","SC2","TS2","NV2","MA2","LB2","AF2","HU2","Price2","CC3","GN3","NS3","BU3","FA3","LD3","BZ3","FC3","FP3","RP3","PP3","KA3","SC3","TS3","NV3","MA3","LB3","AF3","HU3","Price3","CC4","GN4","NS4","BU4","FA4","LD4","BZ4","FC4","FP4","RP4","PP4","KA4","SC4","TS4","NV4","MA4","LB4","AF4","HU4","Price4","segment","segmentind","year","yearind","miles","milesind","milesa","night","nightind","nighta","ppark","pparkind","gender","genderind","age","ageind","agea","educ","educind","region","regionind","Urb","Urbind","income","incomeind","incomea","Choice"
131,2481,11,0,0,0,5,2,0,0,2,0,0,3,0,2,3,3,0,0,1,2,1,0,0,0,6,2,0,0,2,0,0,2,0,4,1,2,0,0,2,2,3,0,0,0,6,1,0,0,2,0,0,3,0,2,3,2,0,0,3,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2000,1,"Under 50 Miles",1,30,"21% To 30%",3,25,"Daily",1,"Male",2,"50 To 59",4,51,"College Graduate (4 Years)",1,"NE",2,"Suburban",2,"$100,000 to $109,999",9,100000,1
132,2494,5,0,1,0,3,1,3,1,0,0,2,0,2,3,0,0,0,0,2,0,3,0,2,0,3,2,2,1,0,0,1,0,2,3,0,0,0,0,2,0,10,0,1,0,3,2,3,3,0,0,2,0,2,2,0,0,0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2003,4,"201 To 250 Miles",5,250,"31% To 40%",4,40,"Daily",1,"Female",1,"50 To 59",4,54,"College Graduate (4 Years)",1,"MW",1,"Rural/Country",1,"$90,000 to $99,999",8,98000,2
134,2531,4,0,1,0,0,2,0,1,2,0,0,0,0,1,3,0,2,2,0,2,4,0,1,0,0,1,0,3,1,0,0,0,0,4,2,0,4,3,0,1,1,0,2,0,0,2,0,2,1,0,0,0,0,2,3,0,2,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"101 To 150 Miles",3,150,"Under 10%",1,10,"Weekly",4,"Male",2,"Under 30",1,19,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$50,000 to $59,999",4,55000,2
134,2541,14,0,1,0,1,2,0,3,0,0,0,3,0,2,0,2,2,0,0,1,5,0,2,0,6,1,0,3,0,0,0,2,0,2,0,1,3,0,0,2,3,0,1,0,5,2,0,2,0,0,0,2,0,4,0,3,4,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"101 To 150 Miles",3,150,"Under 10%",1,10,"Weekly",4,"Male",2,"Under 30",1,19,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$50,000 to $59,999",4,55000,4
134,2543,16,2,1,0,1,0,3,1,0,0,0,0,0,0,2,2,0,1,2,0,11,2,1,0,2,0,3,1,0,0,0,0,0,0,2,1,0,2,3,0,8,2,1,0,4,0,2,2,0,0,0,0,0,0,2,2,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"101 To 150 Miles",3,150,"Under 10%",1,10,"Weekly",4,"Male",2,"Under 30",1,19,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$50,000 to $59,999",4,55000,3
135,2555,9,0,0,0,4,2,2,3,0,3,1,3,0,0,0,0,3,0,3,0,5,0,0,0,6,1,2,3,0,2,1,1,0,0,0,0,2,0,2,0,9,0,0,0,3,1,2,1,0,1,2,1,0,0,0,0,1,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"Under 50 Miles",1,15,"31% To 40%",4,40,"Daily",1,"Male",2,"Under 30",1,20,"Some College (1-3 Years)",5,"MW",1,"Urban/City",3,"$120,000 to $129,999",11,120000,4
135,2561,15,2,0,1,0,2,0,1,0,1,1,1,1,4,0,0,0,0,0,0,1,1,0,2,0,2,0,3,0,3,2,3,2,4,0,0,0,0,0,0,10,2,0,4,0,2,0,3,0,1,2,3,2,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"Under 50 Miles",1,15,"31% To 40%",4,40,"Daily",1,"Male",2,"Under 30",1,20,"Some College (1-3 Years)",5,"MW",1,"Urban/City",3,"$120,000 to $129,999",11,120000,1
135,2564,18,1,2,3,0,2,0,2,2,0,1,0,0,0,0,0,0,1,1,0,4,2,1,3,0,2,0,1,1,0,2,0,0,0,0,0,0,1,2,0,4,1,2,1,0,1,0,3,1,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2003,4,"Under 50 Miles",1,15,"31% To 40%",4,40,"Daily",1,"Male",2,"Under 30",1,20,"Some College (1-3 Years)",5,"MW",1,"Urban/City",3,"$120,000 to $129,999",11,120000,1
136,2572,7,3,0,1,1,0,1,0,0,0,0,3,0,0,0,2,4,3,0,2,5,1,0,4,2,0,2,0,0,0,0,3,0,0,0,3,1,3,0,1,4,3,0,2,1,0,2,0,0,0,0,3,0,0,0,3,1,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"Under 30",1,20,"Some College (1-3 Years)",5,"SW",4,"Suburban",2,"$90,000 to $99,999",8,90000,2
136,2574,9,1,2,4,0,0,3,2,0,2,0,0,2,1,0,0,0,0,2,0,10,1,1,5,0,0,1,2,0,3,0,0,2,4,0,0,0,0,1,0,6,1,1,5,0,0,3,2,0,2,0,0,1,4,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2001,2,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Monthly",2,"Male",2,"Under 30",1,20,"Some College (1-3 Years)",5,"SW",4,"Suburban",2,"$90,000 to $99,999",8,90000,2
137,2586,2,0,0,5,5,2,3,0,0,3,0,1,0,0,1,1,0,0,1,0,12,0,0,2,6,2,1,0,0,4,0,2,0,0,1,2,0,0,3,0,2,0,0,2,4,1,1,0,0,2,0,2,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"151 To 200 Miles",4,200,"31% To 40%",4,35,"Monthly",2,"Male",2,"Under 30",1,27,"High School",3,"SE",3,"Urban/City",3,"$30,000 to $39,999",2,30000,3
137,2587,3,0,1,0,0,1,3,0,2,2,2,0,0,4,0,2,0,0,0,1,7,0,1,0,0,1,1,0,2,2,1,0,0,2,0,3,0,0,0,1,6,0,2,0,0,2,3,0,1,3,1,0,0,3,0,3,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"151 To 200 Miles",4,200,"31% To 40%",4,35,"Monthly",2,"Male",2,"Under 30",1,27,"High School",3,"SE",3,"Urban/City",3,"$30,000 to $39,999",2,30000,2
137,2592,8,1,2,0,0,0,3,3,0,2,2,0,0,4,1,0,0,4,0,0,7,2,1,0,0,0,2,3,0,4,2,0,0,1,1,0,0,3,0,0,3,1,1,0,0,0,2,3,0,3,1,0,0,1,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"151 To 200 Miles",4,200,"31% To 40%",4,35,"Monthly",2,"Male",2,"Under 30",1,27,"High School",3,"SE",3,"Urban/City",3,"$30,000 to $39,999",2,30000,4
137,2593,9,0,0,4,2,0,0,2,0,0,0,1,0,3,0,2,0,4,2,2,3,0,0,3,6,0,0,1,0,0,0,1,0,2,0,2,0,1,1,2,9,0,0,2,6,0,0,1,0,0,0,3,0,2,0,3,0,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"151 To 200 Miles",4,200,"31% To 40%",4,35,"Monthly",2,"Male",2,"Under 30",1,27,"High School",3,"SE",3,"Urban/City",3,"$30,000 to $39,999",2,30000,1
137,2594,10,2,1,0,3,0,0,0,2,0,0,1,0,0,1,1,1,0,0,2,3,3,1,0,5,0,0,0,1,0,0,2,0,0,2,2,2,0,0,1,8,2,1,0,1,0,0,0,2,0,0,1,0,0,3,1,4,0,0,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2001,2,"151 To 200 Miles",4,200,"31% To 40%",4,35,"Monthly",2,"Male",2,"Under 30",1,27,"High School",3,"SE",3,"Urban/City",3,"$30,000 to $39,999",2,30000,1
138,2613,10,0,0,1,6,2,3,0,1,0,0,0,2,0,0,1,0,0,3,2,12,0,0,4,1,2,3,0,1,0,0,0,1,0,0,3,0,0,1,1,12,0,0,3,4,2,1,0,2,0,0,0,1,0,0,2,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Small Car",6,2003,4,"Over 400 Miles",9,650,"21% To 30%",3,25,"Yearly",5,"Female",1,"30 To 39",2,37,"College Graduate (4 Years)",1,"SE",3,"Suburban",2,"Under $29,999",1,28000,3
139,2627,5,1,0,0,1,0,1,3,0,3,0,0,1,0,0,2,0,1,0,2,4,3,0,0,3,0,2,2,0,1,0,0,1,0,0,3,0,4,0,2,2,3,0,0,2,0,3,3,0,1,0,0,2,0,0,1,0,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Daily",1,"Male",2,"30 To 39",2,36,"College Graduate (4 Years)",1,"MW",1,"Urban/City",3,"$80,000 to $89,999",7,80000,2
139,2628,6,0,2,0,0,1,1,1,2,0,1,0,0,1,2,0,0,0,3,0,11,0,2,0,0,1,1,2,2,0,1,0,0,1,3,0,0,0,1,0,8,0,1,0,0,1,3,3,2,0,1,0,0,3,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Daily",1,"Male",2,"30 To 39",2,36,"College Graduate (4 Years)",1,"MW",1,"Urban/City",3,"$80,000 to $89,999",7,80000,3
139,2630,8,0,1,4,0,0,0,0,0,0,2,1,2,0,0,3,1,1,1,0,7,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,4,0,1,1,0,0,0,0,0,0,2,2,2,0,0,2,2,4,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Daily",1,"Male",2,"30 To 39",2,36,"College Graduate (4 Years)",1,"MW",1,"Urban/City",3,"$80,000 to $89,999",7,80000,3
139,2634,12,3,1,0,0,2,0,0,2,0,1,2,2,0,0,3,0,0,0,1,5,2,1,0,0,1,0,0,2,0,1,3,1,0,0,1,0,0,0,2,8,2,1,0,0,2,0,0,1,0,2,1,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Daily",1,"Male",2,"30 To 39",2,36,"College Graduate (4 Years)",1,"MW",1,"Urban/City",3,"$80,000 to $89,999",7,80000,2
140,2647,6,1,1,0,0,0,0,0,0,4,0,0,2,4,0,0,3,3,2,1,5,2,1,0,0,0,0,0,0,2,0,0,1,2,0,0,3,3,2,2,10,3,2,0,0,0,0,0,0,4,0,0,1,3,0,0,3,1,3,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2000,1,"Under 50 Miles",1,20,"91% To 100%",10,95,"Weekly",4,"Female",1,"40 To 49",3,49,"College Graduate (4 Years)",1,"MW",1,"Urban/City",3,"$30,000 to $39,999",2,34000,4
141,2667,7,2,2,2,3,0,0,0,0,0,2,3,0,3,2,0,0,0,0,2,9,3,2,4,1,0,0,0,0,0,2,3,0,4,2,0,0,0,0,2,12,2,1,3,5,0,0,0,0,0,2,3,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Weekly",4,"Male",2,"Under 30",1,26,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$130,000 to $139,999",12,130000,3
141,2669,9,0,0,4,0,2,0,1,2,3,0,2,0,0,3,0,0,1,1,0,9,0,0,2,0,2,0,1,2,4,0,2,0,0,2,0,0,2,2,0,9,0,0,2,0,1,0,2,2,3,0,3,0,0,2,0,0,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Weekly",4,"Male",2,"Under 30",1,26,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$130,000 to $139,999",12,130000,1
141,2671,11,3,0,0,0,0,3,0,2,0,0,0,0,4,2,3,0,2,1,2,11,2,0,0,0,0,3,0,2,0,0,0,0,3,3,2,0,4,2,2,7,1,0,0,0,0,1,0,1,0,0,0,0,1,2,3,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Weekly",4,"Male",2,"Under 30",1,26,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$130,000 to $139,999",12,130000,3
141,2675,15,0,1,0,0,2,0,1,0,0,0,3,0,2,1,0,2,3,1,0,5,0,1,0,0,2,0,2,0,0,0,2,0,4,1,0,1,2,3,0,1,0,2,0,0,2,0,1,0,0,0,1,0,1,2,0,3,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Full-size Pickup",1,2003,4,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Weekly",4,"Male",2,"Under 30",1,26,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$130,000 to $139,999",12,130000,3
142,2680,1,0,0,3,4,2,3,0,2,0,0,2,0,0,3,0,3,0,0,2,11,0,0,5,3,2,3,0,2,0,0,3,0,0,1,0,3,0,0,1,4,0,0,1,6,2,3,0,1,0,0,3,0,0,3,0,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,3
142,2681,2,0,1,0,0,0,0,0,0,3,2,3,2,1,0,3,0,4,2,0,2,0,1,0,0,0,0,0,0,2,1,3,2,2,0,1,0,4,2,0,10,0,2,0,0,0,0,0,0,3,2,3,2,3,0,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,3
142,2682,3,3,0,0,1,0,2,0,1,0,1,2,0,3,0,0,4,0,2,0,7,2,0,0,6,0,1,0,1,0,2,3,0,3,0,0,3,0,3,0,12,3,0,0,4,0,3,0,2,0,2,3,0,4,0,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,3
142,2685,6,0,0,0,0,1,2,2,0,0,1,0,0,0,2,1,0,1,3,2,12,0,0,0,0,2,2,3,0,0,2,0,0,0,1,1,0,2,3,1,10,0,0,0,0,2,3,3,0,0,2,0,0,0,1,3,0,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,3
142,2687,8,2,0,0,3,0,0,1,1,2,0,0,2,0,0,0,4,0,2,2,10,3,0,0,2,0,0,2,2,1,0,0,2,0,0,0,4,0,1,2,12,2,0,0,5,0,0,1,2,1,0,0,2,0,0,0,1,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,3
142,2689,10,0,0,5,3,1,0,2,1,3,2,0,0,4,0,1,0,0,0,0,12,0,0,3,2,2,0,2,2,1,2,0,0,2,0,3,0,0,0,0,6,0,0,2,3,2,0,1,1,4,2,0,0,1,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,4
142,2690,11,1,1,0,0,0,2,0,0,2,1,3,1,0,0,0,0,4,0,2,6,1,1,0,0,0,3,0,0,1,2,1,1,0,0,0,0,4,0,1,2,3,1,0,0,0,3,0,0,4,1,2,1,0,0,0,0,3,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,2
142,2697,18,0,1,0,0,2,2,1,0,1,0,3,0,0,0,1,2,0,2,0,4,0,2,0,0,1,1,1,0,2,0,3,0,0,0,3,4,0,1,0,3,0,2,0,0,1,1,1,0,2,0,1,0,0,0,1,4,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2002,3,"51 To 100 Miles",2,80,"10% To 20%",2,20,"Weekly",4,"Male",2,"30 To 39",2,37,"College Graduate (4 Years)",1,"NE",2,"Urban/City",3,"$50,000 to $59,999",4,55000,2
143,2702,4,0,0,0,2,1,1,1,0,0,1,3,1,4,0,0,0,3,0,0,7,0,0,0,4,2,2,1,0,0,2,3,2,3,0,0,0,1,0,0,8,0,0,0,2,1,2,1,0,0,1,3,2,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,1
143,2704,6,3,1,2,0,0,0,0,0,0,2,0,2,0,0,3,2,3,2,0,8,2,2,1,0,0,0,0,0,0,2,0,1,0,0,2,3,4,1,0,5,1,2,4,0,0,0,0,0,0,1,0,2,0,0,3,2,4,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,3
143,2714,16,0,0,4,1,2,0,1,2,0,0,0,0,0,0,1,0,3,1,1,12,0,0,2,5,1,0,3,2,0,0,0,0,0,0,3,0,4,3,1,5,0,0,2,1,2,0,1,2,0,0,0,0,0,0,2,0,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,3
143,2715,17,2,0,0,0,0,2,0,0,4,1,2,1,4,0,2,3,0,0,0,7,3,0,0,0,0,3,0,0,1,1,2,1,4,0,2,1,0,0,0,7,2,0,0,0,0,1,0,0,2,2,1,1,2,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,3
143,2716,18,3,0,0,0,1,0,1,2,1,0,0,2,2,1,0,0,0,2,0,2,1,0,0,0,2,0,3,2,4,0,0,1,2,2,0,0,0,3,0,6,1,0,0,0,1,0,1,2,4,0,0,2,3,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,1
143,2717,19,0,1,5,5,0,1,0,0,0,1,3,0,0,0,0,4,3,0,1,9,0,1,3,6,0,3,0,0,0,2,1,0,0,0,0,4,1,0,1,1,0,2,3,5,0,3,0,0,0,2,2,0,0,0,0,4,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"51 To 100 Miles",2,100,"41% To 50%",5,50,"Never",3,"Female",1,"30 To 39",2,38,"Some College (1-3 Years)",5,"MW",1,"Suburban",2,"$60,000 to $69,999",5,64000,2
144,2724,7,0,0,1,2,0,0,2,1,4,1,0,2,0,0,2,0,4,0,0,10,0,0,3,1,0,0,3,1,1,1,0,1,0,0,2,0,1,0,0,8,0,0,4,2,0,0,1,1,4,1,0,1,0,0,3,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Never",3,"Female",1,"30 To 39",2,35,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$50,000 to $59,999",4,50000,4
144,2728,11,2,2,0,6,0,0,3,0,0,0,3,0,0,1,0,1,2,0,2,4,1,1,0,4,0,0,1,0,0,0,1,0,0,3,0,3,4,0,1,8,2,2,0,4,0,0,3,0,0,0,2,0,0,3,0,4,2,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Never",3,"Female",1,"30 To 39",2,35,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$50,000 to $59,999",4,50000,2
144,2735,18,0,1,4,0,0,3,3,0,3,0,2,0,0,2,0,0,4,3,0,10,0,1,4,0,0,3,2,0,2,0,2,0,0,2,0,0,4,3,0,3,0,2,3,0,0,2,1,0,4,0,3,0,0,3,0,0,4,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Car",2,2004,5,"251 To 300 Miles",6,300,"21% To 30%",3,30,"Never",3,"Female",1,"30 To 39",2,35,"Some College (1-3 Years)",5,"NE",2,"Suburban",2,"$50,000 to $59,999",4,50000,4
145,2741,5,3,2,0,5,0,0,0,1,0,1,0,0,3,0,0,2,4,0,1,10,3,1,0,1,0,0,0,2,0,1,0,0,4,0,0,4,3,0,1,9,2,1,0,2,0,0,0,1,0,2,0,0,1,0,0,1,3,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Monthly",2,"Female",1,"30 To 39",2,34,"Some College (1-3 Years)",5,"W",5,"Suburban",2,"$90,000 to $99,999",8,95000,3
145,2748,12,0,0,0,0,1,0,3,1,0,0,0,2,4,0,2,3,3,3,0,12,0,0,0,0,2,0,1,1,0,0,0,1,3,0,3,2,4,1,0,4,0,0,0,0,2,0,3,2,0,0,0,2,4,0,3,2,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Monthly",2,"Female",1,"30 To 39",2,34,"Some College (1-3 Years)",5,"W",5,"Suburban",2,"$90,000 to $99,999",8,95000,2
145,2750,14,3,1,0,0,0,1,3,0,0,0,1,0,2,2,0,3,1,0,0,10,1,1,0,0,0,1,1,0,0,0,3,0,4,3,0,2,1,0,0,8,2,2,0,0,0,2,1,0,0,0,1,0,2,3,0,3,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Monthly",2,"Female",1,"30 To 39",2,34,"Some College (1-3 Years)",5,"W",5,"Suburban",2,"$90,000 to $99,999",8,95000,3
145,2754,18,3,0,0,0,2,0,2,0,1,2,0,1,3,2,0,0,0,0,2,3,2,0,0,0,1,0,1,0,4,2,0,1,4,1,0,0,0,0,2,11,3,0,0,0,2,0,2,0,1,1,0,2,4,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2004,5,"151 To 200 Miles",4,200,"31% To 40%",4,40,"Monthly",2,"Female",1,"30 To 39",2,34,"Some College (1-3 Years)",5,"W",5,"Suburban",2,"$90,000 to $99,999",8,95000,1
146,2761,6,0,2,0,2,0,3,0,0,3,0,2,0,0,0,3,1,4,0,2,2,0,1,0,3,0,1,0,0,4,0,3,0,0,0,3,2,2,0,1,8,0,1,0,4,0,3,0,0,4,0,1,0,0,0,1,2,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"10% To 20%",2,20,"Monthly",2,"Female",1,"30 To 39",2,30,"High School",3,"SE",3,"Rural/Country",1,"$30,000 to $39,999",2,35000,1
146,2762,7,3,0,4,1,1,0,0,0,0,1,2,0,0,2,0,3,0,3,0,2,3,0,5,4,1,0,0,0,0,2,3,0,0,3,0,3,0,1,0,12,1,0,4,5,1,0,0,0,0,1,2,0,0,2,0,3,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Midsize Utility",4,2002,3,"Under 50 Miles",1,50,"10% To 20%",2,20,"Monthly",2,"Female",1,"30 To 39",2,30,"High School",3,"SE",3,"Rural/Country",1,"$30,000 to $39,999",2,35000,3
