"Choice","Price3","Price2","Price1","agea","incomea","milesa","nighta","year","yearind","incomebins","miles","milesind","nightind","night","pparkind","ppark","segment","segmentind","region","regionind","BU3"
3,5,10,12,34,75000,80,40,2001,2,"7","51 To 100 Miles",2,4,"31% To 40%",5,"Yearly","Midsize Utility",4,"MW",1,4
3,5,10,8,34,75000,80,40,2001,2,"7","51 To 100 Miles",2,4,"31% To 40%",5,"Yearly","Midsize Utility",4,"MW",1,0
3,1,2,9,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,0
3,10,9,1,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,3
2,4,3,11,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,1
2,4,1,5,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,0
2,6,4,6,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,5
2,6,2,3,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,0
2,11,8,11,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,2
1,5,12,3,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,0
1,9,10,7,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,2
3,2,4,8,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,0
3,4,7,12,28,140000,100,20,2000,1,"14","51 To 100 Miles",2,2,"10% To 20%",2,"Monthly","Midsize Utility",4,"NE",2,2
2,11,8,8,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
3,3,7,9,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,3
3,2,2,7,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
2,3,1,11,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,4
2,7,6,2,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
1,4,6,4,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
2,12,1,4,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,2
2,8,4,12,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
1,8,10,5,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
2,1,1,11,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
3,6,7,8,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,3
2,7,1,12,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
1,7,6,1,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,1
4,10,10,8,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,2
1,7,7,4,25,100000,60,35,2001,2,"10","51 To 100 Miles",2,4,"31% To 40%",4,"Weekly","Midsize Car",2,"MW",1,0
2,7,1,11,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,4
3,4,4,11,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,3
4,6,7,1,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
4,11,11,8,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
4,7,6,5,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
4,8,11,8,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,3
3,1,11,7,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,1,5,11,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,6
2,12,1,4,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,5
2,1,2,8,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
1,10,1,2,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
1,7,8,1,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
4,4,10,3,23,20000,60,50,2005,6,"2","51 To 100 Miles",2,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,5,5,8,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,6
4,5,2,4,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,3
3,5,2,8,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,7,4,3,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,12,2,9,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,6
4,9,1,5,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,7,1,6,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,1
4,4,9,2,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,8,9,12,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,1
4,2,12,2,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,6
4,12,9,1,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,5,12,8,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,4
4,1,9,3,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,1
4,11,3,6,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,4,2,10,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,0
4,1,12,2,21,15000,200,50,2003,4,"2","151 To 200 Miles",4,5,"41% To 50%",2,"Monthly","Full-size Pickup",1,"SE",3,6
3,6,12,12,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
3,11,2,9,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,4
2,3,5,1,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
1,5,1,3,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,1
3,8,12,6,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,5
2,4,7,2,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
4,11,9,6,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,1
3,7,11,5,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
4,7,4,4,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,2
4,2,4,5,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,1
4,9,5,11,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
4,4,3,2,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
1,12,6,2,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,2
3,3,8,4,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
3,1,11,8,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,5
1,11,11,2,32,130000,150,35,2004,5,"13","101 To 150 Miles",3,4,"31% To 40%",4,"Weekly","Small Car",6,"MW",1,0
4,10,11,3,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,5
2,6,1,8,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,5
1,6,4,1,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
2,6,2,12,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,1
4,12,9,7,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,6,9,5,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,6
2,11,4,8,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,5,10,11,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,4
4,8,7,8,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
2,4,2,11,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
3,1,7,10,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,2,6,9,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,4,9,8,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,6
4,7,6,9,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,3
3,1,9,5,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,9,12,2,28,30000,100,25,2005,6,"3","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,9,7,8,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
4,12,3,11,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,1
4,1,3,7,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
4,11,3,7,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
3,9,10,6,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
2,7,1,4,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,1
4,8,3,12,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
4,12,12,11,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,2
3,10,11,9,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,4
4,1,10,9,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,2
1,9,11,8,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
2,6,4,1,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,2
2,4,1,10,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,6
4,11,4,7,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
4,12,10,1,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,0
4,10,1,10,30,40000,100,40,2001,2,"4","51 To 100 Miles",2,4,"31% To 40%",2,"Monthly","Small Car",6,"SW",4,3
2,11,3,12,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,1
3,4,10,3,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,3
1,12,9,3,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
2,5,3,6,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
3,4,11,7,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,3
2,9,5,7,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
4,5,5,6,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,6
2,10,7,4,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
2,12,5,5,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,3
3,8,11,2,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
1,7,9,3,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
2,5,1,10,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
2,12,3,8,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,4
1,1,2,10,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
2,8,7,12,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,2
2,5,1,11,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,0
3,6,12,7,27,120000,20,30,2004,5,"12","Under 50 Miles",1,3,"21% To 30%",3,"Never","Midsize Luxury Utility segements",3,"NE",2,1
1,5,3,7,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
3,1,1,8,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,4,4,1,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,6
2,11,6,6,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,1
2,1,6,9,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,4
2,1,7,3,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,12,11,1,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,8,8,4,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,6
2,6,9,2,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,9,5,7,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,7,4,5,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,7,3,1,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,2
2,7,1,7,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,11,5,11,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,3
1,3,1,7,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
3,7,11,9,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,6
2,12,10,2,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,3
1,1,11,6,29,76000,300,60,2006,7,"7","251 To 300 Miles",6,6,"51% To 60%",4,"Weekly","Midsize Utility",4,"SE",3,0
2,5,3,11,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
3,1,3,3,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,2
4,3,3,4,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,4
2,4,9,1,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
2,4,6,2,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
2,5,11,5,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,5
2,11,7,9,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,1
4,8,11,5,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
4,11,2,4,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,6
4,10,9,8,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
4,2,8,12,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
4,1,11,6,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,2
4,6,9,12,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,6
4,2,2,2,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
4,9,6,9,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
4,12,11,11,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,4
4,2,5,5,24,25000,100,20,2001,2,"2","51 To 100 Miles",2,2,"10% To 20%",5,"Yearly","Small Car",6,"MW",1,0
1,6,8,3,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,7,11,8,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,2
1,1,7,4,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,5,12,9,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
2,3,3,8,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
2,8,1,12,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,4
4,12,8,11,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,3
4,1,12,9,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
4,10,2,5,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,6
4,1,5,10,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,2
4,8,4,11,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,1
4,7,8,9,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
2,2,4,10,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,5
2,10,2,2,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,0
3,5,3,11,63,20000,100,25,2000,1,"2","51 To 100 Miles",2,3,"21% To 30%",3,"Never","Midsize Car",2,"SE",3,3
1,1,4,5,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
2,12,12,1,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,5
3,3,10,8,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,9,7,11,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,6
3,1,3,3,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,6,2,7,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,4
2,4,4,11,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
1,6,8,7,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
1,5,7,1,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
2,3,4,2,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,11,11,12,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,5
1,1,3,11,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
2,5,10,1,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,6
1,3,4,11,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,2
2,2,10,11,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
2,7,9,6,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,2
1,12,12,2,33,30000,300,50,2004,5,"3","251 To 300 Miles",6,5,"41% To 50%",5,"Yearly","Small Car",6,"SE",3,0
3,11,12,11,43,50000,200,20,2004,5,"5","151 To 200 Miles",4,2,"10% To 20%",3,"Never","Midsize Car",2,"MW",1,6
1,5,6,10,43,50000,200,20,2004,5,"5","151 To 200 Miles",4,2,"10% To 20%",3,"Never","Midsize Car",2,"MW",1,1
1,10,8,11,43,50000,200,20,2004,5,"5","151 To 200 Miles",4,2,"10% To 20%",3,"Never","Midsize Car",2,"MW",1,0
3,1,5,2,43,50000,200,20,2004,5,"5","151 To 200 Miles",4,2,"10% To 20%",3,"Never","Midsize Car",2,"MW",1,0
1,3,6,6,43,50000,200,20,2004,5,"5","151 To 200 Miles",4,2,"10% To 20%",3,"Never","Midsize Car",2,"MW",1,4
